88,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0
0,0,112,0,0,0,0,0,0
0,0,0,196,0,0,0,0,0
0,0,0,0,76,0,0,0,0
0,0,0,0,0,95,0,0,0
0,0,0,0,0,0,197,0,0
0,0,0,0,0,0,0,121,0
0,0,0,0,0,0,0,0,144
55.800000000000004
